"date","명절","암송아지","숫송아지","농가수취가격_600kg","지육_평균","지육_1등급","도매_등심1등급","소비자_등심1등급","year","week","wday","비고"
2017-11-07,NA,2956000,3588000,6360000,17756,17760,54353,84253,2017,45,"화",NA
2017-11-06,NA,2941000,3571000,6185000,17268,17436,55935,83753,2017,45,"월",NA
2017-11-03,NA,2929000,3507000,6230000,17392,17988,52664,82446,2017,44,"금",NA
2017-11-02,NA,2919000,3497000,6319000,17641,17947,53822,82153,2017,44,"목",NA
2017-11-01,NA,2926000,3477000,6208000,17330,17699,53326,84039,2017,44,"수",NA
2017-10-31,NA,2930000,3477000,6191000,17283,17699,52260,83645,2017,44,"화",NA
2017-10-30,NA,2939000,3504000,5753000,16062,17182,52872,83736,2017,44,"월",NA
2017-10-27,NA,2922000,3487000,5925000,16541,17561,52006,83162,2017,43,"금",NA
2017-10-26,NA,2935000,3491000,6129000,17110,17658,54461,83051,2017,43,"목",NA
2017-10-25,NA,2942000,3531000,6209000,17334,17672,52340,84546,2017,43,"수",NA
2017-10-24,NA,3008000,3535000,6248000,17442,17778,53697,84816,2017,43,"화",NA
2017-10-23,NA,2942000,3510000,5799000,16190,17969,53482,84789,2017,43,"월",NA
2017-10-20,NA,3198000,3688000,6049000,16888,17834,54118,84777,2017,42,"금",NA
2017-10-19,NA,3204000,3699000,6189000,17277,17792,53791,84712,2017,42,"목",NA
2017-10-18,NA,3207000,3710000,6364000,17766,17926,54054,84811,2017,42,"수",NA
2017-10-17,NA,3221000,3735000,6261000,17479,17849,56082,84924,2017,42,"화",NA
2017-10-16,NA,3125000,3703000,5807000,16213,17378,55116,84978,2017,42,"월",NA
2017-10-13,NA,3142000,3709000,6328000,17667,17932,55397,84264,2017,41,"금",NA
2017-10-12,NA,3160000,3709000,6280000,17532,17781,54669,84125,2017,41,"목",NA
2017-10-11,NA,3233000,3728000,6358000,17749,17914,53290,82760,2017,41,"수",NA
2017-10-10,NA,3282000,3812000,6164000,17208,17665,55034,82371,2017,41,"화",NA
2017-10-04,"추석",NA,NA,NA,NA,NA,NA,NA,2017,40,"수",NA
2017-09-29,NA,3172000,3811000,6654000,18577,18976,58492,81789,2017,39,"금",NA
2017-09-28,NA,3172000,3811000,6384000,17823,18754,58221,81959,2017,39,"목",NA
2017-09-27,NA,3089000,3818000,6416000,17912,18497,57267,82026,2017,39,"수",NA
2017-09-26,NA,3132000,3863000,6377000,17804,18328,56641,81484,2017,39,"화",NA
2017-09-25,NA,3124000,3866000,5916000,16515,18000,54700,81392,2017,39,"월",NA
2017-09-22,NA,3067000,3843000,6200000,17308,18121,55168,81435,2017,38,"금",NA
2017-09-21,NA,3039000,3824000,6333000,17681,18269,55206,81657,2017,38,"목",NA
2017-09-20,NA,3044000,3825000,6322000,17648,18094,53887,82414,2017,38,"수",NA
2017-09-19,NA,3049000,3833000,6351000,17730,17979,51944,82638,2017,38,"화",NA
2017-09-18,NA,3048000,3866000,5957000,16631,17806,51662,82457,2017,38,"월",NA
2017-09-15,NA,3028000,3856000,6215000,17350,18067,52590,82673,2017,37,"금",NA
2017-09-14,NA,2992000,3831000,6343000,17708,18196,53381,82262,2017,37,"목",NA
2017-09-13,NA,3011000,3827000,6359000,17754,18177,50720,81884,2017,37,"수",NA
2017-09-12,NA,3014000,3823000,6324000,17654,17982,51718,81884,2017,37,"화",NA
2017-09-11,NA,3040000,3861000,6006000,16766,17674,50437,81684,2017,37,"월",NA
2017-09-08,NA,3017000,3912000,6155000,17182,17899,51682,81630,2017,36,"금",NA
2017-09-07,NA,3007000,3903000,6272000,17510,18002,50972,81846,2017,36,"목",NA
2017-09-06,NA,2994000,3877000,6285000,17545,17825,51967,82324,2017,36,"수",NA
2017-09-05,NA,3002000,3869000,6195000,17296,17639,52866,82324,2017,36,"화",NA
2017-09-04,NA,2994000,3860000,5959000,16637,17168,51927,81811,2017,36,"월",NA
2017-09-01,NA,2949000,3880000,6039000,16859,17326,51621,80941,2017,35,"금",NA
2017-08-31,NA,2985000,3880000,6047000,16883,17618,50973,81108,2017,35,"목",NA
2017-08-30,NA,2976000,3857000,6197000,17299,17626,52146,81103,2017,35,"수",NA
2017-08-29,NA,2972000,3820000,6162000,17203,17685,53928,80371,2017,35,"화",NA
2017-08-28,NA,2999000,3820000,6256000,17464,17289,55449,80100,2017,35,"월",NA
2017-08-25,NA,2997000,3867000,6021000,16808,17505,53469,79462,2017,34,"금",NA
2017-08-24,NA,2999000,3869000,6079000,16970,17499,53269,79447,2017,34,"목",NA
2017-08-23,NA,2998000,3858000,6132000,17120,17519,53017,79038,2017,34,"수",NA
2017-08-22,NA,3007000,3863000,6133000,17123,17387,52141,79928,2017,34,"화",NA
2017-08-21,NA,3022000,3878000,5425000,15145,17439,54118,79928,2017,34,"월",NA
2017-08-18,NA,3044000,3873000,5926000,16545,17239,51238,79539,2017,33,"금",NA
2017-08-17,NA,3040000,3874000,6064000,16928,17201,50872,79592,2017,33,"목",NA
2017-08-16,NA,3030000,3837000,5981000,16697,17029,53663,79884,2017,33,"수",NA
2017-08-14,NA,3023000,3796000,5488000,15322,16540,54577,79738,2017,33,"월",NA
2017-08-11,NA,3038000,3814000,6087000,16992,17375,53674,79326,2017,32,"금",NA
2017-08-10,NA,3073000,3803000,6164000,17208,17556,53513,79887,2017,32,"목",NA
2017-08-09,NA,3073000,3765000,6188000,17274,17674,53833,79011,2017,32,"수",NA
2017-08-08,NA,3069000,3766000,6287000,17553,17633,54170,79551,2017,32,"화",NA
2017-08-07,NA,3015000,3773000,6338000,17695,17705,53840,79551,2017,32,"월",NA
2017-08-04,NA,3058000,3686000,6467000,18055,18098,54634,79227,2017,31,"금",NA
2017-08-03,NA,3071000,3664000,6174000,17237,17652,55892,79432,2017,31,"목",NA
2017-08-02,NA,3063000,3675000,6104000,17042,17248,53734,80486,2017,31,"수",NA
2017-08-01,NA,3319000,3487000,6061000,16922,17025,52674,80127,2017,31,"화",NA
2017-07-31,NA,3032000,3778000,5264000,14696,15390,51530,80127,2017,31,"월",NA
2017-07-28,NA,2930000,3641000,6147000,17162,17306,53987,78642,2017,30,"금",NA
2017-07-27,NA,2933000,3644000,6090000,17002,17235,52649,78853,2017,30,"목",NA
2017-07-26,NA,2984000,3693000,5927000,16547,16912,50433,79697,2017,30,"수",NA
2017-07-25,NA,2909000,3688000,5896000,16460,16692,50899,79697,2017,30,"화",NA
2017-07-24,NA,2883000,3683000,5661000,15805,16363,48680,79697,2017,30,"월",NA
2017-07-21,NA,2996000,3813000,5911000,16501,16536,48285,78756,2017,29,"금",NA
2017-07-20,NA,3007000,3834000,5797000,16184,16156,51396,79008,2017,29,"목",NA
2017-07-19,NA,3017000,3849000,5772000,16113,16285,49245,79251,2017,29,"수",NA
2017-07-18,NA,3048000,3898000,5861000,16362,16392,48491,79630,2017,29,"화",NA
2017-07-17,NA,3054000,3915000,5652000,15780,15835,49552,79765,2017,29,"월",NA
2017-07-14,NA,3085000,3960000,5802000,16199,16225,50079,79757,2017,28,"금",NA
2017-07-13,NA,3086000,3954000,5803000,16201,16386,50639,79757,2017,28,"목",NA
2017-07-12,NA,3089000,3960000,5938000,16578,16741,53530,79235,2017,28,"수",NA
2017-07-11,NA,3132000,3986000,6059000,16916,16908,50303,79235,2017,28,"화",NA
2017-07-10,NA,3147000,3981000,5621000,15693,16224,48919,79235,2017,28,"월",NA
2017-07-07,NA,3143000,3954000,5892000,16449,17141,51099,78389,2017,27,"금",NA
2017-07-06,NA,3149000,3976000,6011000,16781,17091,53803,78389,2017,27,"목",NA
2017-07-05,NA,3144000,3977000,6085000,16989,17285,52608,78267,2017,27,"수",NA
2017-07-04,NA,3158000,3979000,6084000,16986,17193,49681,77989,2017,27,"화",NA
2017-07-03,NA,3155000,3976000,5536000,15456,16761,52411,77700,2017,27,"월",NA
2017-06-30,NA,3154000,3980000,5975000,16682,17259,48481,77718,2017,26,"금",NA
2017-06-29,NA,3140000,3956000,6080000,16975,17088,48867,78462,2017,26,"목",NA
2017-06-28,NA,3128000,3956000,5999000,16748,17035,48531,79381,2017,26,"수",NA
2017-06-27,NA,3146000,3968000,5926000,16544,16828,49960,78864,2017,26,"화",NA
2017-06-26,NA,3207000,3846000,5763000,16090,17260,50059,78419,2017,26,"월",NA
2017-06-23,NA,3127000,3981000,5878000,16410,16943,51609,78025,2017,25,"금",NA
2017-06-22,NA,3121000,3992000,5851000,16334,16565,50283,78219,2017,25,"목",NA
2017-06-21,NA,3143000,3996000,5853000,16340,16516,50234,78981,2017,25,"수",NA
2017-06-20,NA,3151000,4004000,5911000,16502,16546,50007,78981,2017,25,"화",NA
2017-06-19,NA,3153000,4011000,5737000,16015,16068,47504,78981,2017,25,"월",NA
2017-06-16,NA,3140000,3927000,5776000,16125,16632,51702,78297,2017,24,"금",NA
2017-06-15,NA,3129000,3906000,5803000,16200,16572,51582,78113,2017,24,"목",NA
2017-06-14,NA,3090000,3861000,6010000,16778,16730,50755,77468,2017,24,"수",NA
2017-06-13,NA,3097000,3870000,6055000,16903,16902,49056,77468,2017,24,"화",NA
2017-06-12,NA,3104000,3862000,5671000,15831,16504,47771,77359,2017,24,"월",NA
2017-06-09,NA,3057000,3834000,6006000,16768,16939,51585,77035,2017,23,"금",NA
2017-06-08,NA,3039000,3839000,6102000,17035,16952,50700,77738,2017,23,"목",NA
2017-06-07,NA,3035000,3860000,6063000,16925,16977,51345,76539,2017,23,"수",NA
2017-06-05,NA,3036000,3866000,6102000,17036,16949,51141,76669,2017,23,"월",NA
2017-06-02,NA,3015000,3813000,6109000,17055,17175,50511,76669,2017,22,"금",NA
2017-06-01,NA,3007000,3806000,5894000,16455,16696,51776,76335,2017,22,"목",NA
2017-05-31,NA,3e+06,3805000,5815000,16233,16484,49365,77224,2017,22,"수",NA
2017-05-30,NA,2976000,3799000,5787000,16157,16472,45113,77924,2017,22,"화",NA
2017-05-29,NA,2960000,3777000,5691000,15887,16278,47896,77865,2017,22,"월",NA
2017-05-26,NA,2959000,3818000,5702000,15919,16469,47725,77924,2017,21,"금",NA
2017-05-25,NA,2963000,3822000,5693000,15892,16237,49205,77569,2017,21,"목",NA
2017-05-24,NA,2956000,3792000,5920000,16526,16462,46168,78459,2017,21,"수",NA
2017-05-23,NA,2943000,3777000,6049000,16888,16714,45123,78459,2017,21,"화",NA
2017-05-22,NA,2952000,3790000,5831000,16280,16475,45253,78459,2017,21,"월",NA
2017-05-19,NA,3047000,3754000,5893000,16451,17016,48825,77859,2017,20,"금",NA
2017-05-18,NA,3075000,3754000,5989000,16719,16950,47486,77859,2017,20,"목",NA
2017-05-17,NA,3063000,3750000,6002000,16756,16993,50744,77373,2017,20,"수",NA
2017-05-16,NA,3058000,3723000,6121000,17089,16965,51140,77184,2017,20,"화",NA
2017-05-15,NA,2962000,3727000,5828000,16271,17030,49571,76911,2017,20,"월",NA
2017-05-12,NA,2943000,3713000,6027000,16826,16871,48709,74750,2017,19,"금",NA
2017-05-11,NA,2929000,3737000,5875000,16402,16243,49552,74750,2017,19,"목",NA
2017-05-10,NA,2922000,3736000,5802000,16197,15985,45170,76491,2017,19,"수",NA
2017-05-08,NA,2917000,3700000,5157000,14397,14762,47652,76720,2017,19,"월",NA
2017-05-04,NA,2907000,3647000,5316000,14842,14904,47620,77708,2017,18,"목",NA
2017-05-02,NA,2907000,3647000,5559000,15518,15287,47408,78054,2017,18,"화",NA
2017-04-28,NA,2888000,3545000,5205000,14530,15000,48120,77892,2017,17,"금",NA
2017-04-27,NA,2888000,3545000,5468000,15266,15495,47461,77917,2017,17,"목",NA
2017-04-26,NA,2899000,3546000,5664000,15811,15790,47192,79103,2017,17,"수",NA
2017-04-25,NA,2885000,3536000,5818000,16241,16036,47453,78667,2017,17,"화",NA
2017-04-24,NA,2865000,3459000,5109000,14264,15422,49157,79108,2017,17,"월",NA
2017-04-21,NA,2857000,3409000,5418000,15126,16017,49157,78757,2017,16,"금",NA
2017-04-20,NA,2842000,3406000,5734000,16007,16167,47743,79200,2017,16,"목",NA
2017-04-19,NA,2874000,3425000,5862000,16364,16502,46404,78470,2017,16,"수",NA
2017-04-18,NA,2850000,3475000,5937000,16575,16772,47463,78470,2017,16,"화",NA
2017-04-17,NA,2848000,3466000,5714000,15952,16992,47707,77308,2017,16,"월",NA
2017-04-14,NA,2834000,3412000,5767000,16101,16772,46681,77208,2017,15,"금",NA
2017-04-13,NA,2827000,3416000,5883000,16425,16788,47929,77424,2017,15,"목",NA
2017-04-12,NA,2826000,3406000,5917000,16519,16966,49210,78069,2017,15,"수",NA
2017-04-11,NA,2844000,3411000,6046000,16878,16977,48109,78297,2017,15,"화",NA
2017-04-10,NA,2855000,3415000,5522000,15415,16940,49099,78497,2017,15,"월",NA
2017-04-07,NA,2843000,3422000,5913000,16508,16974,49798,78326,2017,14,"금",NA
2017-04-06,NA,2858000,3403000,5968000,16660,17059,46765,78326,2017,14,"목",NA
2017-04-05,NA,2861000,3410000,5936000,16571,16988,43768,78067,2017,14,"수",NA
2017-04-04,NA,2855000,3384000,5992000,16728,16928,46570,78178,2017,14,"화",NA
2017-04-03,NA,2865000,3360000,5683000,15866,16834,46100,79038,2017,14,"월",NA
2017-03-31,NA,2864000,3351000,5789000,16160,16933,45118,79273,2017,13,"금",NA
2017-03-30,NA,2843000,3321000,5814000,16232,16892,44787,79224,2017,13,"목",NA
2017-03-29,NA,2843000,3321000,5832000,16281,16609,46215,79251,2017,13,"수",NA
2017-03-28,NA,2826000,3326000,5807000,16211,16593,45947,78731,2017,13,"화",NA
2017-03-27,NA,2826000,3326000,5702000,15918,16102,47573,78536,2017,13,"월",NA
2017-03-24,NA,2827000,3396000,5810000,16219,16265,47573,78180,2017,12,"금",NA
2017-03-23,NA,NA,3408000,5624000,15701,16198,48512,78597,2017,12,"목",NA
2017-03-22,NA,2831000,3415000,5530000,15438,15956,48012,78542,2017,12,"수",NA
2017-03-21,NA,2838000,3431000,5561000,15526,15935,44749,78243,2017,12,"화",NA
2017-03-20,NA,2824000,3398000,5484000,15311,15680,47784,78264,2017,12,"월",NA
2017-03-17,NA,2811000,3391000,5465000,15257,15819,45747,77764,2017,11,"금",NA
2017-03-16,NA,2802000,3330000,5574000,15561,15898,46966,77900,2017,11,"목",NA
2017-03-15,NA,2801000,3355000,5701000,15916,16270,46608,78574,2017,11,"수",NA
2017-03-14,NA,2745000,3302000,5834000,16286,16465,48833,78515,2017,11,"화",NA
2017-03-13,NA,2773000,3342000,5479000,15295,16532,49423,77517,2017,11,"월",NA
2017-03-10,NA,2765000,3332000,5843000,16311,16730,47464,76308,2017,10,"금",NA
2017-03-09,NA,2708000,3219000,6002000,16756,17122,46845,76769,2017,10,"목",NA
2017-03-08,NA,2740000,3375000,6035000,16848,17265,48085,77376,2017,10,"수",NA
2017-03-07,NA,2810000,3450000,6168000,17220,17508,47663,77608,2017,10,"화",NA
2017-03-06,NA,2535000,3103000,6176000,17243,17877,47412,77754,2017,10,"월",NA
2017-03-03,NA,2535000,3103000,6179000,17250,17629,47299,77024,2017,9,"금",NA
2017-03-02,NA,2535000,3103000,6107000,17048,17363,47733,76889,2017,9,"목",NA
2017-02-28,NA,2535000,3103000,6054000,16901,17122,47961,77500,2017,9,"화",NA
2017-02-27,NA,2535000,3103000,5955000,16625,16785,48424,77236,2017,9,"월",NA
2017-02-24,NA,2535000,3103000,5982000,16699,17008,46743,78042,2017,8,"금",NA
2017-02-23,NA,2535000,3103000,5904000,16482,16856,44908,78042,2017,8,"목",NA
2017-02-22,NA,2535000,3103000,5735000,16010,16354,45008,78500,2017,8,"수",NA
2017-02-21,NA,2535000,3103000,5709000,15938,16017,43695,78770,2017,8,"화",NA
2017-02-20,NA,2535000,3103000,5230000,14600,15307,42495,78446,2017,8,"월",NA
2017-02-17,NA,2535000,3103000,5547000,15487,15746,43816,78237,2017,7,"금",NA
2017-02-16,NA,2535000,3103000,5676000,15846,15631,44029,78500,2017,7,"목",NA
2017-02-15,NA,2535000,3103000,5699000,15910,15809,46689,79192,2017,7,"수",NA
2017-02-14,NA,2535000,3103000,5865000,16373,16445,45252,78697,2017,7,"화",NA
2017-02-13,NA,2535000,3103000,5705000,15928,16427,46010,78878,2017,7,"월",NA
2017-02-10,NA,2535000,3103000,5845000,16318,16558,44912,78294,2017,6,"금",NA
2017-02-09,NA,2535000,3103000,5896000,16459,16633,46330,78017,2017,6,"목",NA
2017-02-08,NA,2542000,3108000,6103000,17039,17242,47902,75932,2017,6,"수",NA
2017-02-07,NA,2542000,3108000,6161000,17200,17324,42903,76181,2017,6,"화",NA
2017-02-06,NA,2542000,3108000,6189000,17277,17551,45048,75905,2017,6,"월",NA
2017-02-03,NA,2509000,3100000,6206000,17326,17699,45048,76125,2017,5,"금",NA
2017-02-02,NA,2544000,3073000,6085000,16989,17081,43671,76386,2017,5,"목",NA
2017-02-01,NA,2645000,3022000,5771000,16111,16592,49240,76236,2017,5,"수",NA
2017-01-31,NA,2552000,3127000,5261000,14688,15653,43676,76403,2017,5,"화",NA
2017-01-28,"설날",NA,NA,NA,NA,NA,NA,NA,2017,4,"토",NA
2017-01-25,NA,2552000,3127000,5308000,14819,15653,43676,76513,2017,4,"수",NA
2017-01-24,NA,2516000,3133000,5256000,14674,15360,42149,76908,2017,4,"화",NA
2017-01-23,NA,2543000,3142000,5145000,14364,14230,40297,76908,2017,4,"월",NA
2017-01-20,NA,2627000,3137000,5177000,14454,14211,44259,77378,2017,3,"금",NA
2017-01-19,NA,2627000,3137000,5422000,15137,15193,43720,77370,2017,3,"목",NA
2017-01-18,NA,NA,NA,5581000,15581,15409,42811,79073,2017,3,"수",NA
2017-01-17,NA,NA,NA,5581000,15582,15438,44274,78884,2017,3,"화",NA
2017-01-16,NA,NA,NA,5409000,15100,15476,41844,78586,2017,3,"월",NA
2017-01-13,NA,2577000,3035000,5644000,15757,16000,42902,78229,2017,2,"금",NA
2017-01-12,NA,2577000,3035000,5787000,16156,16242,43322,79603,2017,2,"목",NA
2017-01-11,NA,2577000,3035000,5834000,16286,16302,40544,79892,2017,2,"수",NA
2017-01-10,NA,2554000,3029000,5839000,16301,16219,43099,79892,2017,2,"화",NA
2017-01-09,NA,2554000,3029000,5713000,15950,16167,43126,79254,2017,2,"월",NA
2017-01-06,NA,2484000,2927000,5902000,16477,16541,42663,78210,2017,1,"금",NA
2017-01-05,NA,2467000,2897000,5982000,16699,16660,45219,78877,2017,1,"목",NA
2017-01-04,NA,2482000,2856000,5985000,16709,16646,43554,77613,2017,1,"수",NA
2017-01-03,NA,NA,NA,5937000,16575,16325,43578,77613,2017,1,"화",NA
2017-01-02,NA,2458000,2781000,5606000,15650,15856,41202,77082,2017,1,"월",NA
2016-12-30,NA,2458000,2781000,5564000,15533,15830,41480,77974,2016,52,"금",NA
2016-12-29,NA,2463000,2726000,5771000,16111,16076,42044,78774,2016,52,"목",NA
2016-12-28,NA,2479000,2723000,5794000,16176,15964,40543,78972,2016,52,"수",NA
2016-12-27,NA,2479000,2723000,5667000,15821,15308,41023,78972,2016,52,"화",NA
2016-12-26,NA,2579000,2968000,5161000,14407,14589,37818,78428,2016,52,"월",NA
2016-12-23,NA,2579000,2968000,5252000,14663,14561,39893,77338,2016,51,"금",NA
2016-12-22,NA,2641000,3031000,5191000,14491,14433,38547,78559,2016,51,"목",NA
2016-12-21,NA,2641000,3031000,5123000,14302,13989,41261,78439,2016,51,"수",NA
2016-12-20,NA,2641000,3065000,5101000,14242,13861,41753,78439,2016,51,"화",NA
2016-12-19,NA,2635000,3085000,4774000,13327,13258,41249,78474,2016,51,"월",NA
2016-12-16,NA,2638000,3096000,5136000,14339,14463,45247,78837,2016,50,"금",NA
2016-12-15,NA,2604000,3062000,5658000,15796,15626,45420,79342,2016,50,"목",NA
2016-12-14,NA,2604000,3062000,5860000,16359,16235,44306,78937,2016,50,"수",NA
2016-12-13,NA,2588000,3076000,5903000,16480,16499,44351,78621,2016,50,"화",NA
2016-12-12,NA,2569000,3060000,5787000,16156,16024,42421,78511,2016,50,"월",NA
2016-12-09,NA,2582000,3071000,5835000,16291,16577,45590,77576,2016,49,"금",NA
2016-12-08,NA,2571000,3072000,6073000,16953,16926,44072,77943,2016,49,"목",NA
2016-12-07,NA,2583000,3087000,6217000,17357,17233,44292,78313,2016,49,"수",NA
2016-12-06,NA,2621000,3086000,6228000,17387,17394,42619,77945,2016,49,"화",NA
2016-12-05,NA,2591000,3092000,6122000,17091,16942,43131,78024,2016,49,"월",NA
2016-12-02,NA,2591000,3092000,6046000,16878,17336,45866,78335,2016,48,"금",NA
2016-12-01,NA,NA,NA,6058000,16913,17026,44402,78335,2016,48,"목",NA
2016-11-30,NA,2571000,3074000,5887000,16436,16648,47141,78386,2016,48,"수",NA
2016-11-29,NA,2571000,3074000,5860000,16360,16445,42891,78530,2016,48,"화",NA
2016-11-28,NA,2580000,3085000,5763000,16088,15788,43715,78530,2016,48,"월",NA
2016-11-25,NA,NA,NA,5674000,15841,16361,44639,78530,2016,47,"금",NA
2016-11-24,NA,NA,NA,5777000,16128,16247,46189,79121,2016,47,"목",NA
2016-11-23,NA,NA,NA,5821000,16250,16223,42108,77530,2016,47,"수",NA
2016-11-22,NA,NA,NA,5845000,16317,16410,42299,78072,2016,47,"화",NA
2016-11-21,NA,NA,NA,5529000,15435,15499,47503,78128,2016,47,"월",NA
2016-11-18,NA,NA,NA,5792000,16170,16456,46115,78305,2016,46,"금",NA
2016-11-17,NA,2554000,3186000,5922000,16533,16704,47243,78719,2016,46,"목",NA
2016-11-16,NA,2554000,3186000,6087000,16993,16856,47746,80584,2016,46,"수",NA
2016-11-15,NA,NA,NA,6132000,17120,17152,47835,80584,2016,46,"화",NA
2016-11-14,NA,NA,NA,5922000,16532,16670,47800,80584,2016,46,"월",NA
2016-11-11,NA,NA,NA,6006000,16766,16908,44393,80854,2016,45,"금",NA
2016-11-10,NA,2495000,3178000,6098000,17025,17078,47418,80854,2016,45,"목",NA
2016-11-09,NA,2495000,3178000,6148000,17164,17201,48398,80818,2016,45,"수",NA
2016-11-08,NA,2545000,3329000,6178000,17246,17436,49198,80818,2016,45,"화",NA
2016-11-07,NA,2583000,3181000,5921000,16530,16975,51111,80818,2016,45,"월",NA
2016-11-04,NA,2667000,3169000,6094000,17014,17413,46760,80437,2016,44,"금",NA
2016-11-03,NA,2402000,3115000,6052000,16895,17072,51307,79413,2016,44,"목",NA
2016-11-02,NA,2402000,3115000,5967000,16657,16822,51242,79413,2016,44,"수",NA
2016-11-01,NA,2820000,3375000,6014000,16789,16952,47885,79285,2016,44,"화",NA
2016-10-31,NA,2842000,3403000,5543000,15474,15863,49009,80200,2016,44,"월",NA
2016-10-28,NA,2842000,3403000,5676000,15845,16179,48661,80200,2016,43,"금",NA
2016-10-27,NA,2839000,3406000,5883000,16424,16706,48507,80246,2016,43,"목",NA
2016-10-26,NA,2899000,3435000,6099000,17028,17176,52967,79800,2016,43,"수",NA
2016-10-25,NA,2899000,3435000,6179000,17251,17448,NA,79800,2016,43,"화",NA
2016-10-24,NA,2809000,3377000,6004000,16762,17149,55180,79806,2016,43,"월",NA
2016-10-21,NA,2809000,3377000,6120000,17086,17581,55180,79806,2016,42,"금",NA
2016-10-20,NA,2771000,3415000,6284000,17543,17960,52831,80371,2016,42,"목",NA
2016-10-19,NA,2797000,3511000,6342000,17705,17947,54343,79724,2016,42,"수",NA
2016-10-18,NA,2908000,3621000,6402000,17873,18020,53149,79676,2016,42,"화",NA
2016-10-17,NA,2923000,3638000,6122000,17091,17886,55175,79597,2016,42,"월",NA
2016-10-14,NA,2917000,3668000,6321000,17646,18024,53828,79894,2016,41,"금",NA
2016-10-13,NA,2911000,3691000,6442000,17985,18427,54563,79637,2016,41,"목",NA
2016-10-12,NA,NA,NA,6608000,18449,18581,57246,80948,2016,41,"수",NA
2016-10-11,NA,NA,NA,6737000,18807,18778,54139,80794,2016,41,"화",NA
